"","county_fip_id","cty_exposure_natl_hh_income_at_age_26_p25","cty_exposure_effects_natl_hh_income_at_age_26_p75","cty_exposure_college_attendance_at_ages_18_23_p25","cty_exposure_college_attendance_at_ages_18_23_p75","cty_exposure_value_of_hh_income_at_age_26_p25","cty_exposure_value_of_hh_income_at_age_26_p75","cty_exposure_marriage_rate_at_age_26_p25","cty_exposure_marriage_rate_at_age_26_p75","racial_segregation","income_segregation","segregation_of_poverty_p25","segregation_of_poverty_p75","fraction_with_commute_less15_mins","household_income_per_capita","gini","top_1pct_income_share","fraction_middle_class_between_p25_and_p75","local_tax_rate","local_tax_rate_per_capita","local_govt_expenditures_per_capita","state_eitc_exposure","tax_progressivity","school_expenditure_per_student","student_teacher_ratio","test_score_percentile_income_adjusted","high_school_dropout_rate_income_adjusted","number_of_colleges_per_capita","college_tuition","college_graduation_rate_income_adjusted","labor_force_participation","share_working_in_manufacturing","teenage_14_16_labor_force_participation","migration_inflow_rate","migration_outlflow_rate","fraction_foreign_born","social_capital_index","fraction_religious","violent_crime_rate","total_crime_rate","fraction_of_children_with_single_mothers","fraction_of_adults_divorced","fraction_of_adults_married","median_house_price_for_below_median_income_families","median_house_price_for_above_median_income_families","median_house_rent_for_below_median_income_families","median_house_rent_for_above_median_income_families","log_population_density","location_affordability_of_very_low_income_individual","location_affordability_of_median_income_family","unemployment_rate","fraction_black","poverty_rate","segregation_of_affluence_p75","fraction_with_commute__15_mins","location_affordability_of_median_household","fraction_of_parents_in_1st_national_income_decile","fraction_of_parents_in_2nd_national_income_decile","fraction_of_parents_in_3rd_national_income_decile","fraction_of_parents_in_4th_national_income_decile","fraction_of_parents_in_5th_national_income_decile","fraction_of_parents_in_6th_national_income_decile","fraction_of_parents_in_7th_national_income_decile","fraction_of_parents_in_8th_national_income_decile","fraction_of_parents_in_9th_national_income_decile","fraction_of_parents_in_10th_national_income_decile","w2_pos_30_q1_f","w2_pos_30_q1_m","w2_pos_30_q2_f","w2_pos_30_q2_m","w2_pos_30_q3_f","w2_pos_30_q3_m","w2_pos_30_q4_f","w2_pos_30_q4_m","primary16_clinton","primary16_sanders","no_college","county_component_pc1","county_component_pc2","county_component_pc3","county_component_pc4","county_component_pc5"
"2768",22113,0.57367,0.6266645,0.8893633,0.0717527,68.63347,744.6664,-0.2350926,-1.576633,0.1570289,0.0332278,0.0468544,0.0237191,0.3349287,27298.27,0.42183,0.0007567,0.52959,0.0184878,0.4310059,1.843192,0,4,4.3925031,17.011005,-0.1288661,0.0121144,0.0185849,520,0.2078602,0.561031,0.0668151,0.21417,0.030460721,0.023008159,0.0200903,-0.91696038,0.9652647,0.0027134,0.0077128,0.2163925,0.0962476,0.5727532,68113.41948,73430.60643,351.886,367.136,3.825173,125.961,57.01593,0.0523374,-1.563486,0.004332,-0.5730084,-0.1314203,-0.0902774,0.0928342,0.1315247,0.1023352,0.1074863,0.1205357,0.1246566,0.1219093,0.0986722,0.0662775,0.0337683,0.756637168,0.76754386,0.701657459,0.846153846,0.714912281,0.864864865,0.728723404,0.868131868,0.54,0.349,0,-1.09452733465421,-1.43434167522285,-0.0153304457127948,0.878494500668756,0.60925576192322
"2769",42081,-0.3495192,-0.36099,-0.4438229,1.160574,-689.5768,-846.405,-0.8447933,-0.0325361,0.171466,0.041379,0.041701,0.038489,0.4263998,31918.52,0.39175,0.0011031,0.60513,0.0211482,0.6176901,1.766077,0,0,6.5643755,18.129932,9.133288,-0.0040917,0.0249908,8912.35,0.1773607,0.613923,0.2254593,0.45411,0.012803639,0.01461964,0.0117207,0.47422674,0.4856469,0.0015744,0.0078471,0.2110288,0.0951393,0.568267,81745.43832,89761.17244,455.724,469.94,4.576906,130.1772,56.30781,0.0534838,0.211954,-0.1633548,0.4195911,0.282708,-0.6068147,0.048771,0.0810452,0.0949956,0.1059566,0.1360717,0.1434345,0.1417737,0.1141497,0.079163,0.0546391,0.75203252,0.71559633,0.771505376,0.815789474,0.804878049,0.897603486,0.85026738,0.922005571,0.44,0.545,0,0.774817685573069,0.380218777620193,1.27235497746575,2.36778518610816,1.83044233640364
"2770",29011,0.7682043,3.242119,-0.7128654,5.115103,1027.07,3361.267,-2.427958,1.892424,0.0073219,0.0023856,0.0029778,0.000731,0.5122944,28091.49,0.33609,0.0007195,0.60971,0.0129842,0.3662482,1.254951,0,0,4.4435411,14.570912,-2.631269,0.021395,0,0,0,0.6411771,0.2925875,0.54037,0.025277091,0.031257476,0.0070967,0.79819974,0.5108045,0.0007176,0.0059006,0.1582431,0.1081081,0.5984997,52784.77905,53966.51685,351.705,354.571,3.049459,126.7677,60.92193,0.036961,-0.0151772,-0.4961027,-0.2111824,1.062769,-1.192852,0.0570147,0.0967329,0.094811,0.1287636,0.1672005,0.1736067,0.1409353,0.0736707,0.0397181,0.0275464,0.783783784,0.833333333,0.622222222,0.769230769,0.701754386,0.865384615,0.774193548,0.878787879,0.481,0.502,1,-2.36644197749733,1.99598609612642,-1.13779597373485,0.179877076112832,1.5399930467123
"2771",16087,-0.1111704,0.0657614,-0.4049212,0.4554986,-395.1943,-218.6957,-1.737542,-0.599312,0.0401804,0.0033623,0.0010073,0.00104,0.519094,31222.63,0.31631,0.0004961,0.58159,0.0176083,0.4651462,1.97731,0,0.4,4.8598176,17.274124,0.8335293,-0.0062029,0,0,0,0.6052563,0.1717314,0.51202,0.029868698,0.029668237,0.0710634,0.18760171,0.4961411,0.0007016,0.0043099,0.1493506,0.1008631,0.6291382,89533.79384,89057.6324,450.085,444.087,1.924371,124.102,62.8823,0.0638172,-0.0647948,-0.7183157,-0.6913624,0.5572509,1.086293,0.0610687,0.0868321,0.1183206,0.1183206,0.1879771,0.1641221,0.1211832,0.0839695,0.0353053,0.0229008,0.689655172,0.933333333,0.8,0.884615385,0.823529412,0.791666667,0.740740741,0.84,0.321,0.651,1,-1.84822405494978,2.32801475456993,-0.864739420692152,-1.1625697323246,1.48052358540014
"2772",30017,1.135048,0.227047,1.031959,2.928712,807.4778,6.012973,-2.683616,-3.593108,0.0218553,0.0333996,0.0345869,0.0302592,0.758099,30135.74,0.32682,0.0006329,0.61676,0.0225384,0.6134052,1.97914,0,0,4.7858111,16.098695,11.07826,-0.0021664,0.0854993,1440,0.0066178,0.6377268,0.0235866,0.70851,0.010601915,0.010772914,0.0138509,0.51588797,0.4816177,0.00171,0.0099179,0.2311939,0.1244534,0.5478298,63982.95688,65785.96112,372.79,383.983,1.128696,117.2561,53.81423,0.0400409,0.0010494,-0.0517341,0.0938851,0.0739348,-0.4369909,0.0522337,0.1030928,0.1051546,0.1243986,0.1271478,0.1512028,0.1319588,0.0955326,0.0611684,0.04811,0.884615385,0.939393939,0.837837838,0.875,0.867924528,0.96,0.8,0.891891892,0.511,0.41,0,-1.25236814078667,2.29209882411618,3.19432458545131,1.49879203970243,1.26014975943132
"2773",50013,-0.7819965,-0.7538399,-0.585344,-0.1213556,-569.6709,-389.0219,0.0420451,-0.5920961,0.0054187,0.018736,0.0162409,0.0208138,0.2068648,40683.55,0.34864,0.0009262,0.63821,0.0425877,1.454306,1.401091,21.33333,5.9,10.005869,14.288732,-3.457807,0.0171669,0,0,0,0.677617,0.1500426,0.70968,0.053325605,0.044631213,0.0421678,0.42393343,0.7323576,0.0008694,0.0031879,0.1324042,0.1069285,0.6159301,119320.5298,134039.4299,619.861,610.957,4.425216,170.7002,51.8245,0.0409521,-0.0543734,-0.4300018,-0.8883922,-3.625949,0.2072097,0.0503067,0.0638037,0.0736196,0.0981595,0.1325153,0.1472393,0.1423313,0.1251534,0.0944785,0.0723926,0.796875,0.6875,0.842105263,0.928571429,0.842105263,0.782608696,0.95,0.941176471,0.130136656,0.859849277,1,4.03479145483064,3.4245797351363,0.0760600976995445,-1.10143036914436,-0.924824857670804
"2774",5045,-0.2910301,0.3460298,-0.096365,-0.1443401,-391.0933,413.0128,0.6513615,-0.8205948,0.0933966,0.0451485,0.0483404,0.0397888,0.3309575,31470.23,0.38902,0.0007931,0.56139,0.0111725,0.262907,1.088441,0,1,4.5196716,17.710035,5.073391,0.0039915,0.034878,4513.52,0.0622478,0.6880718,0.1568304,0.40463,0.042307066,0.032738857,0.0166019,-0.86711698,0.5653033,0.0010347,0.0041737,0.182585,0.1019841,0.5851789,90134.64714,96114.6117,495.316,522.589,4.889334,126.4555,54.33603,0.0430845,-1.468076,0.0956297,-1.108789,0.8802702,-0.0951295,0.0422992,0.0620644,0.087272,0.1036952,0.1140075,0.1200229,0.14017,0.1280435,0.1243197,0.0781056,0.747663551,0.743362832,0.789473684,0.774336283,0.741935484,0.828193833,0.837606838,0.862222222,0.586,0.398,0,2.0175163573833,-0.341790439688364,-1.2488039038619,1.57631426914054,0.150911399043724
"2775",48329,0.2416654,-0.5533999,0.2649841,0.020972,-73.76289,-728.7632,0.3440709,-0.8343968,0.1987052,0.0669687,0.0477062,0.0867828,0.4586299,39298.42,0.55635,0.0016016,0.44192,0.0251744,0.9835008,2.838694,0,0,4.6947559,17.799678,-0.5379945,0.021204,0.00862,900,-0.1402557,0.6427463,0.04914,0.3913,0.037410891,0.034023222,0.0757441,0.25559801,0.6152971,0.0018875,0.0135343,0.1900871,0.1016263,0.6035575,67474.32389,94169.55482,473.122,512.845,4.85875,143.4035,47.78506,0.0379412,0.1923614,-0.8192606,0.4839242,-0.0948358,-0.6358609,0.0725417,0.1152875,0.1219271,0.1153424,0.1042032,0.0970149,0.0880707,0.0885097,0.0898266,0.1072761,0.747368421,0.785522788,0.763636364,0.854395604,0.787456446,0.843333333,0.844155844,0.885993485,0.63,0.346,0,2.4126674190564,-2.94061505860793,2.00961176994825,0.324621227771003,-0.368272118583178
"2776",45073,-0.7845596,0.0014889,0.6454503,0.2522609,-479.9755,-1207.205,-0.5717701,-0.165494,0.1510649,0.0269708,0.0192055,0.0288167,0.3291747,35160.57,0.37571,0.0008361,0.56695,0.0157355,0.4757888,1.346975,0,0,7.7734312,15.846391,0.2689009,-0.018351,0,0,0,0.5969937,0.3045411,0.40971,0.021460394,0.016929699,0.0241033,-1.6820459,0.5935664,0.0025221,0.0064487,0.2002312,0.090414,0.6246364,99907.08993,105957.5249,414.853,429.121,4.662257,127.9667,60.08515,0.0542947,-1.168172,-0.3167676,-1.182887,0.4659305,0.7223209,0.0488512,0.0923648,0.1183569,0.1278719,0.1311209,0.1323973,0.1210258,0.1080297,0.0783244,0.041657,0.710691824,0.659090909,0.757142857,0.72985782,0.76344086,0.866028708,0.785234899,0.772151899,0.596,0.396,1,-0.709495180795928,-0.621064625666591,-1.62618482976541,-0.262272830263984,-0.1913045185926
"2777",36087,-0.6835576,0.2061127,-0.4008605,-0.1047044,266.5288,98.77009,0.0420451,-0.5789172,0.1934817,0.0754959,0.0711761,0.0737807,0.2536026,52543.17,0.4225,0.0013619,0.35356,0.0422253,2.003507,3.673333,6.904762,0,12.303719,15.404163,-1.386829,-0.003448,0.0348732,6300.85,-0.1534265,0.6545705,0.090735,0.4606,0.024735574,0.034053698,0.1909867,0.11177822,0.8291422,0.0013426,0.0072955,0.1315442,0.0593012,0.5937524,216537.3036,246479.8957,905.212,947.598,7.406066,210.8961,53.71067,0.0355538,-0.3999947,0.1702104,-1.210426,0.4635985,0.9569769,0.0432424,0.0878184,0.0516513,0.0517417,0.0528493,0.0636768,0.0714754,0.1024435,0.1730148,0.3020864,0.648093842,0.676056338,0.781767956,0.733524355,0.804511278,0.785377359,0.87768595,0.808013356,0.605,0.395,0,9.75242230560291,-3.40434357697358,1.88522986736444,-3.31295721599838,-3.61924742251047
"2778",31043,1.316739,0.0958602,-0.3769655,-0.0820673,1142.984,682.3899,2.923224,1.605589,0.0821354,0.0210724,0.0257329,0.0143441,0.4716449,30204.71,0.33228,0.0007637,0.60639,0.0178879,0.4956994,1.958189,0,1.72,5.4555815,16.74188,12.84899,0.019814,0,0,0,0.7115007,0.2944731,0.62527,0.03811781,0.047696638,0.1564706,-0.49896021,0.4426505,0.0007406,0.0064188,0.2123675,0.0964947,0.567791,80344.8468,82181.25,524.106,536.089,4.34088,125.56,51.98107,0.0309759,-0.083264,0.4510285,-1.036101,0.4125056,-0.4572758,0.0322823,0.0563063,0.0795796,0.1092342,0.1317568,0.1362613,0.1869369,0.1565315,0.0855856,0.0255255,0.931034483,0.896551724,0.833333333,0.928571429,0.913043478,0.923076923,0.818181818,0.875,0.434,0.566,1,1.75802322476573,2.62253773492135,-0.00193889417667553,1.13134130778048,-0.0754684610207504
"2779",31097,-1.038058,-0.0149346,-3.191964,-2.050732,-9050.286,98.98768,-2.949236,1.297807,0.0639837,0.0008744,0.0010813,0.0017368,0.453854,34740.76,0.25399,0.0004499,0.69036,0.0281601,0.910978,2.536486,0,1.72,6.9147449,12.195205,2.835837,-0.0281617,0,0,0,0.6346968,0.111163,0.57923,0.028966132,0.028966132,0.0432264,2.6900825,0.6504011,0.0006684,0.0020053,0.1146953,0.0682068,0.6234874,51381.63265,50807.17703,377.595,377.431,2.479226,131.7055,60.65277,0.0303145,-0.012381,-0.2234945,-0.1578696,-1.358074,1.182771,0.0283806,0.0383973,0.0984975,0.1252087,0.1752921,0.196995,0.1535893,0.1085142,0.0467446,0.0283806,0.956521739,0.925925926,0.6,0.928571429,0.96,0.870967742,1,1,0.453,0.547,1,-1.4620290470624,5.7174362063036,1.46956222968772,0.289504761652077,-1.50427320789208
"2780",28145,-0.2463206,-0.7633952,-0.4725899,-0.3661318,-161.8189,129.7993,0.1680211,5.934912,0.0969252,0.0068698,0.0109267,-0.0002082,0.3196397,29942.13,0.42138,0.0011987,0.59195,0.0084671,0.2110935,2.281322,0,0,3.957377,18.804219,2.021832,-0.0155136,0,0,0,0.6092712,0.397368,0.35367,0.033593565,0.025116316,0.0177037,0.41530042,0.8403912,0.0010646,0.0063087,0.1886792,0.0896552,0.6261767,68147.98165,68127.11324,397.752,399.025,4.111692,121.7518,63.25309,0.0488602,-0.4250528,-0.8538253,-0.1154517,0.544936,-1.297951,0.0486801,0.0963318,0.1213576,0.1316421,0.1333562,0.1419266,0.1477545,0.0994172,0.0493658,0.030168,0.755102041,0.679245283,0.6875,0.808219178,0.844155844,0.903614458,0.803571429,0.821428571,0.713,0.268,1,-1.77415346540635,0.234783277780491,-1.5158929712692,1.53503621386324,-0.66677439404813
"2781",13031,0.1714272,-0.4601198,-0.2424784,-1.491666,783.3769,3634.405,0.8669181,-0.0269109,0.0568084,0.0710143,0.0931897,0.0546546,0.4182585,26771.76,0.49503,0.0008867,0.4608,0.0189688,0.4028986,1.979919,0,0,5.0553646,15.619052,5.251924,0.0166098,0.0357251,1800.2,0.0909702,0.6170587,0.1219374,0.26677,0.032492007,0.027544076,0.0308844,-2.7050534,0.3481771,0.0016434,0.0092885,0.2417208,0.0705707,0.4513676,93223.15391,96727.91617,416.929,419.934,4.407669,125.3767,64.37383,0.0428861,-0.4705603,-0.1061093,0.8364332,0.4897253,-0.8177869,0.1046656,0.1504346,0.1224055,0.0989888,0.0961504,0.094199,0.0906511,0.0917155,0.0874579,0.0633316,0.736842105,0.653594771,0.702970297,0.692857143,0.673076923,0.736842105,0.796875,0.826086957,0.607,0.388,0,0.173918374849943,-4.68117537069626,0.531044953016918,0.76301689170093,0.779694359347272
"2782",20065,-0.547884,-1.458935,2.415711,0.7839231,-641.4653,-1249.704,1.760061,-0.470824,0.0026314,0.0017133,0.0013243,0.0007193,0.6692668,36775.47,0.24548,0.0003531,0.70833,0.0436473,1.367485,4.074795,1.904762,0.2,8.2150687,11.427087,6.216422,-0.0175307,0,0,0,0.6090037,0.0161744,0.65487,0,0.00712831,0.009165,1.1668023,0.5336049,0.0003394,0.0010183,0.1416185,0.0760736,0.6449898,40731.2,39959.2233,334.384,337.641,1.187715,127.7804,57.89446,0.033261,0.1659039,0.3083982,-0.014553,0.8859543,-0.5378606,0.0382514,0.0899471,0.1275239,0.1289507,0.1042032,0.185118,0.1343218,0.0919158,0.0474241,0.0235356,0.75,1,0.928571429,0.857142857,0.733333333,0.9,0.879120879,0.839762611,0.478978495,0.459301075,1,-2.54710260605125,5.27445641321122,3.03270719613125,-1.3860958988899,-0.863133597980296
"2783",40147,-0.1220903,-0.6453938,-0.8145458,-1.308308,-252.0559,-344.8572,-3.411722,0.305676,0.041765,0.08012,0.0678946,0.0982389,0.5046312,40235.95,0.44038,0.0008259,0.48855,0.0131042,0.5113802,1.485229,0,0,4.5834729,17.344199,-4.599579,0.0207822,0.0204098,9200,0.0063984,0.586956,0.1712024,0.49571,0.023552943,0.027900237,0.0195526,1.4383926,0.7723691,0.001449,0.0075717,0.194896,0.1072829,0.6248046,52361.86349,71716.50295,419.066,474.006,4.766849,126.8479,54.27943,0.0315988,-0.1037216,-0.1397278,1.810488,-0.5170018,-1.046561,0.0598674,0.0804804,0.0926689,0.1066499,0.1193762,0.1263667,0.1165083,0.104499,0.1016311,0.091952,0.744186047,0.717391304,0.828571429,0.782608696,0.803278689,0.872180451,0.804878049,0.826771654,0.424,0.516,0,1.86519992828925,-0.767054167290457,1.72443219195744,2.6131689513927,0.953901947520267
"2784",37119,-0.0245691,0.1371432,0.0265965,0.1000592,47.76275,22.3994,-0.1236222,-0.1451227,0.2407914,0.1243011,0.1021067,0.1482555,0.2143099,47270.73,0.54987,0.0017849,0.42209,0.0238911,0.9206719,3.567306,0,1,6.4046052,17.355236,-10.7658,0.034905,0.0086275,4914.77,0.0546739,0.7240673,0.1072805,0.40329,0.064549201,0.050352719,0.0982797,-0.10589539,0.4796938,0.0045956,0.0104579,0.2358796,0.0900481,0.529938,119498.5888,180163.9773,670.142,784.178,7.186496,147.551,52.44508,0.0443129,0.5919427,-0.121301,1.798065,-0.6359767,-0.7979829,0.064853,0.0917364,0.1048568,0.0924858,0.0759513,0.0695755,0.0784018,0.0993612,0.1291113,0.1936669,0.753134796,0.560865645,0.78097522,0.683021807,0.811681772,0.786,0.82687747,0.822342902,0.603,0.383,0,7.35264731428526,-6.73239750549701,2.0123263868886,0.717948906919491,-0.382052213437105
"2785",27115,0.4349999,2.002034,0.4471632,0.3264129,374.5476,2129.26,1.345105,2.951624,0.1095191,0.0071041,0.0098257,0.0062531,0.333364,32101.69,0.30222,0.0006863,0.65816,0.0229524,0.5645222,2.784895,17.28572,2.5,6.800906,16.559477,0.5267195,0.0143513,0.0376932,2240,-0.0733186,0.6185977,0.1358554,0.64909,0.040520166,0.031247644,0.0108933,1.3366203,0.4690539,0.0008669,0.0062194,0.1828165,0.1018575,0.5864253,88339.07323,90025.23297,426.586,429.578,2.933947,141.6734,59.25559,0.063283,0.0483629,0.1741634,-0.0391017,-0.1821969,0.115911,0.0405644,0.0605526,0.095532,0.122281,0.1569665,0.1516755,0.1660788,0.1252205,0.0629042,0.0182246,0.756097561,0.763157895,0.877777778,0.844155844,0.856,0.863636364,0.872093023,0.855932203,0.49,0.46,0,0.284913887567735,2.37458810783076,0.838632383784095,1.07226949345557,0.472508214594984
"2786",37055,0.6233881,0.269886,0.2675453,8.074169,-70.97577,563.8099,1.59757,-3.593108,0.0848216,0.0222374,0.0230132,0.0245828,0.4721258,42048.8,0.4371,0.0008276,0.53521,0.046135,1.625912,3.227161,0,1,5.9358473,14.184617,5.402041,0.0482502,0,0,0,0.6827754,0.0485474,0.71705,0.022024227,0.028030834,0.0250609,-1.4551279,0.389662,0.0016018,0.0096106,0.1817133,0.1088604,0.6095288,132415.4309,140377.6282,633.974,655.822,4.358311,164.2426,52.4022,0.0565968,-3.134123,-2.411581,0.3577425,2.039473,-3.154059,0.0415168,0.0898987,0.1131089,0.11932,0.1274927,0.1189931,0.1121281,0.1006865,0.088591,0.0882641,0.72972973,0.64,0.75,0.711864407,0.825396825,0.791044776,0.782608696,0.714285714,0.425,0.489,1,3.20583284715545,-0.271737796252792,-0.0533824129748546,-3.11076997769615,0.693697575432123
"2787",4011,-0.8555546,-0.3252414,-3.053606,-2.044568,-418.0251,-1278.131,1.760061,1.410252,0.0489102,0.054208,0.0960245,0.0189262,0.5024616,30213.03,0.18058,0.0003983,0.7798,0.035559,0.9423077,4.163961,0,1.66,5.5456965,26.883319,-1.604222,0.0551141,0,0,0,0.5997727,0.017052,0.3272,0.026676027,0.023517024,0.033579,-0.47569225,0.9177489,0.001638,0.00585,0.1489362,0.107941,0.6286258,104036.3636,116305.9548,322.13,313.251,1.532017,113.886,51.92995,0.0714849,-0.1338243,-2.780753,-0.0026043,-0.6537744,-1.414253,0.0434783,0.0465116,0.0556117,0.082912,0.1466127,0.2517695,0.2052578,0.1193124,0.0485339,0,0.818181818,0.782608696,0.5,0.888888889,0.739130435,0.916666667,0.59375,0.892857143,0.546,0.357,1,0.281926216677803,2.88446194699399,-1.06908302511287,-0.326002029213987,4.31955165373704
"2788",47017,1.268207,-1.720301,-1.04241,-2.076056,961.4286,-1066.143,0.6436433,-8.300501,0.0116319,0.0032383,0.0001055,0.0034159,0.3407087,31070.7,0.36606,0.0006722,0.55816,0.0130154,0.3413898,1.736171,0,0,3.6483221,16.969407,2.045692,-0.0261002,0.0339271,7860,0.066819,0.594507,0.3322111,0.35563,0.023036472,0.028905852,0.0110941,-0.31869496,0.5872774,0.0014762,0.0045291,0.2137405,0.1114373,0.5943044,59055.29219,60639.87284,383.439,382.674,3.895999,123.0932,65.00901,0.0752263,0.483876,0.3361192,-0.188446,0.2014165,1.455968,0.0715208,0.1120578,0.1247095,0.1169636,0.1319391,0.1407178,0.1319391,0.0942422,0.0516396,0.0242706,0.678571429,0.75,0.702970297,0.787878788,0.758241758,0.826530612,0.906976744,0.924242424,0.676,0.288,0,-2.45351046980057,-0.675769690079612,-1.31964930895354,2.074519152241,0.406814567964771
"2789",36025,-0.2821306,-1.060011,0.2979556,-0.4266221,-162.0307,-344.3667,-1.669054,-1.385509,0.0560906,0.0057395,0.0046747,0.0055527,0.4316622,33348.92,0.37959,0.000633,0.5537,0.0447504,1.281059,3.070852,6.904762,0,9.2318591,13.957169,1.297172,-0.0198995,0.041619,2757.74,-0.0424305,0.576983,0.1448177,0.41263,0.024908959,0.020247633,0.034294,-0.28649571,0.4360628,0.0012477,0.0051135,0.1935365,0.0841923,0.5550056,72696.74095,73658.33783,455.177,457.586,3.503287,135.6304,61.02216,0.0416667,-0.0128262,-0.3410049,-0.0673699,0.588607,0.4258419,0.0657869,0.0902387,0.1304095,0.1269164,0.1405007,0.138366,0.1156608,0.0952843,0.0671454,0.0296914,0.808510638,0.673684211,0.782608696,0.824817518,0.903225807,0.832,0.852631579,0.819148936,0.391,0.609,0,-0.790893139921044,0.810915610207214,1.71968536214319,-0.77016555941411,0.094599428644262
"2790",48029,-0.0596833,-0.0499579,0.0888834,0.136373,-60.27803,-25.95874,1.838746,-3.335305,0.2163663,0.1238206,0.1056718,0.143423,0.2321543,33687.79,0.56106,0.0015605,0.4591,0.0268432,0.7717713,2.776449,0,0,5.8500822,15.981231,-1.302185,0.0092278,0.007897,6176.01,-0.1100662,0.6336826,0.0684246,0.35338,0.040046492,0.033904048,0.1086486,-0.96357235,0.6513668,0.0007869,0.0034512,0.2480992,0.1133175,0.5230681,65947.61634,105576.6912,557.622,727.392,7.018566,137.9917,52.07332,0.0466086,0.1121825,0.203201,0.6234971,-0.2400552,-0.2912299,0.0994191,0.1594608,0.1600363,0.1320253,0.101829,0.0844379,0.0721454,0.0669838,0.0635622,0.0601002,0.764462065,0.759535053,0.798487635,0.805951116,0.811160151,0.84409402,0.845490196,0.866861741,0.668,0.321,0,2.71411011716259,-5.49275024827096,2.4490257632778,1.4528338924627,-0.559915046807617
"2791",13189,0.987821,-0.9374472,0.1242495,0.2212581,35.17186,6865.938,0.4593074,-2.206031,0.0974214,0.0132787,0.0123298,0.0163166,0.3893795,34168.5,0.47793,0.0008759,0.47022,0.0165033,0.4252696,2.136637,0,0,4.752322,16.577687,-4.982141,0.0476983,0,0,0,0.6108561,0.1854216,0.27729,0.031416325,0.02661203,0.0063586,-1.6362523,0.4657812,0.0014601,0.0036268,0.3245766,0.0971201,0.5438725,77214.602,84265.58045,393.165,394.38,4.40341,131.0087,57.18002,0.0576271,0.185838,0.6751695,-1.656178,2.545858,-0.0966928,0.1140013,0.1666667,0.1435453,0.1175337,0.1069364,0.0924855,0.0809249,0.0732177,0.0680796,0.0366089,0.660377359,0.5625,0.734177215,0.690476191,0.737704918,0.82,0.80952381,0.87755102,0.847,0.148,1,-2.11464272088966,-4.47357914800211,-0.884516411878611,-0.485135247673544,-1.16306370799267
"2792",48339,-0.2250856,-0.2474713,-0.2195098,-0.2915097,-248.2318,-832.3072,-0.1134901,-0.0607186,0.105293,0.1034286,0.0689972,0.1422306,0.2114775,44985.54,0.49449,0.0014003,0.45979,0.0263807,0.91758,2.13068,0,0,6.9078693,15.242993,2.204188,-0.0002734,0.003404,4500,-0.3241557,0.6593138,0.1147872,0.38363,0.080461453,0.050022467,0.0860407,-1.6855724,0.5019642,0.0011728,0.0050288,0.1444429,0.0911294,0.6460548,91169.8688,133328.9629,611.21,796.307,5.639704,163.6534,53.77588,0.0396076,-1.638272,-1.195542,-0.0684944,0.0165713,1.314447,0.0491139,0.074315,0.0851559,0.0847159,0.0968451,0.1037267,0.1077803,0.11705,0.129085,0.1522122,0.670822943,0.695852535,0.740816327,0.749498998,0.745098039,0.793103448,0.757078987,0.853088481,0.595,0.398,0,6.07664986066787,-2.97623660295666,-1.55876829923076,-1.00733783914375,-1.1262234836927
"2793",8069,-0.2300821,0.1112616,-0.4507618,0.0779834,-555.4775,1457.705,0.1671859,-0.4767971,0.0427772,0.0764326,0.0790907,0.0703982,0.3870617,40443.22,0.36842,0.0010477,0.50569,0.0277762,0.9016848,3.890247,1.428571,0,5.3960009,20.002333,8.443321,0.0389607,0.0039762,2408,0.2343777,0.7191819,0.1484993,0.57056,0.043492091,0.041639164,0.0425815,0.34158805,0.392566,0.0009185,0.0077179,0.166022,0.0955445,0.5500783,169038.327,189286.7935,698.908,765.064,4.571408,148.6168,49.83317,0.0322187,0.0098259,-0.395546,-0.0081914,-0.0395122,-0.4067345,0.0256135,0.0378837,0.049188,0.0649281,0.0846391,0.1072119,0.1321814,0.154003,0.1694927,0.1748587,0.739130435,0.790243902,0.725212465,0.793296089,0.752436647,0.85,0.779086893,0.853932584,0.326,0.672,0,7.23199436884071,-0.211666316948543,0.173859514919691,-0.422442799452278,1.44707909895582
"2794",39169,0.3911932,-0.2935791,-0.9698698,-0.106344,160.1823,-237.6826,2.201416,0.1027824,0.0727528,0.0290686,0.0299573,0.0212639,0.4429998,34301.92,0.36415,0.0011534,0.66374,0.0222163,0.677758,2.415293,0,2.66,5.5916277,19.689128,17.87194,-0.0041487,0.0268904,11645.3,0.0100011,0.6778319,0.2697117,0.50526,0.02499014,0.024443369,0.0168961,0.89204816,0.5040694,0.0005105,0.0035555,0.149297,0.0891738,0.6059743,105662.4783,111120.0911,482.571,490.015,5.302744,132.7597,55.13704,0.0387103,-0.3357396,-0.3731738,-0.9581153,1.484434,-0.5374056,0.0253783,0.0447571,0.0717282,0.1183435,0.1558269,0.1643217,0.1555615,0.1226971,0.0797983,0.0615875,0.602484472,0.77852349,0.712290503,0.806094183,0.742268041,0.865957447,0.805104408,0.878571429,0.513,0.48,0,1.84449152458353,2.13540213317827,-0.576630780127351,1.48467037477325,2.13895558812503
